representation,clustering_method,cluster_id,is_noise,size,top_tokens,top_sources,example_messages
sbert,hdbscan,182,False,232,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; sdks,REG:232,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DBBA19B0692CB6853846ECF6C0C6C3CE] B024657CC19C014408294FC94
sbert,hdbscan,183,False,226,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; sdks,REG:226,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\40104142D98DE9353BCE1B3F9B8A494D] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\EC89F5C72E42B5C52AEFF32EB3C6901C] 54D2C9386FDDC2346A2A6CFAE
sbert,hdbscan,184,False,61,source_reg; hkey_local_machine; path_token; reg_sz; num_token; hex_token; cf,REG:61,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{47EB80E1-78CD-4325-8D67-85BFFA376707}\ProxyStubClsid32] (default): [REG_SZ] {C90250F3-4D7D-4991-9B69 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{362F7BAD-4E37-4967-8C40-E78EE7A1E5BB}\ProxyStubClsid32] (default): [REG_SZ] {82800303-1F33-402D-B832-052E23E9B7F || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{38b60434-d67c-523e-9d0e-24d643411073}\ProxyStubClsid32] (default): [REG_SZ] {11659a23-5884-4d1b-9cf6
sbert,hdbscan,185,False,42,path_token; source_reg; hkey_local_machine; hex_token; reg_sz,REG:42,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4F26F3D84B29C8A5A8176B65A62AFFC6] 6BEF480791D587D42AC1A83FB || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\0B1841DA8A678145DBD99E17071141F7] 6BEF480791D587D42AC1A83FB || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DF7A6623888EF9C5B9C8486226CC6CED] 31449DD3AE135714AB54806AE
sbert,hdbscan,186,False,44,path_token; source_reg; hkey_local_machine; hex_token; reg_sz,REG:44,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\265495500C5D180518A85BEB8EE4EC1B] 6BEF480791D587D42AC1A83FB || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\E17171B9B5908F85D85E9483F7A6FAC5] DDDF8F498C5784F43ACA27FB6 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\5931E29A93CFD5457995B89CDC36E3FF] DDDF8F498C5784F43ACA27FB6
sbert,hdbscan,187,False,37,path_token; source_reg; hkey_local_machine; hex_token; reg_sz,REG:37,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\190642F1C331E4C5D80A4F779C45295D] 6BEF480791D587D42AC1A83FB || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\B17977D9F5C850B5BB24007A7467E9A9] CDA0C311DB9B59F46935F4B55 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4C734ABEFD9722E5DB4886F2EBB073E3] 6BEF480791D587D42AC1A83FB
sbert,hdbscan,188,False,41,source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:41,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{184C2264-65FD-5AD4-B22F-CB34E8EAEC63}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D9BB4CEE-B87A-47F1-AC92-B08D9C7813FC}\TypeLib] (default): [REG_SZ] {9B085638-018E-11D3-9D8E-00C04F72D980} || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{ECDE7B60-D69F-5FBE-B521-CCA936E5AA55}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334
sbert,hdbscan,189,False,42,source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:42,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{47132BA0-6B17-5CD2-A8BD-B5D3443CCB13}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{691A76FC-7973-5813-90E2-C69C7E3CF5F8}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C || [HKEY_LOCAL_MACHINE\Software\Classes\TipAutoCompleteClient.TipAutoCompleteClient\CLSID] (default): [REG_SZ] {807C1E6C-1D00-453f-B920-B61BB7CDD997}
sbert,hdbscan,190,False,121,source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:121,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{D9003F84-63DF-5C0C-BD1E-2CCDEA55E717}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{F722DCC2-9827-403D-AAED-ECCA9AC17398}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C
sbert,hdbscan,191,False,120,source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:120,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{06E23B8E-C45A-4A70-85FF-042566C06ED8}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1AB9D40B-85DC-5FE9-9820-31DFC30F992D}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334
sbert,hdbscan,192,False,31,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:31,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B05651E5-9B10-425E-B616-1FCD828DB3B1}\ProxyStubClsid] (default): [REG_SZ] {00020424-0000-0000-C000-000000000046} || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{1C32F012-2684-3EFE-8D50-9C2973ACC00B}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{50EA08B3-DD1B-4664-9A50-C2F40F4BD79A}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000
sbert,hdbscan,193,False,39,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:39,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{eb6dcaf0-4b83-11cf-a995-00aa006bc149}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{30590086-98B5-11CF-BB82-00AA00BDCE0B}\ProxyStubClsid32] (default): [REG_SZ] {00020420-0000-0000-C000 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{6AA23FB4-BBA1-11D2-8AD1-00C04F79E479}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000
sbert,hdbscan,194,False,92,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:92,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{A65964DF-3A07-45EB-882A-DD04602016B9}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{67341688-D606-4c73-A5D2-2E0489009319}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000
sbert,hdbscan,195,False,88,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:88,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{9D23D738-E1C6-4CB0-B0A4-866F5A352BE7}\ProxyStubClsid] (default): [REG_SZ] {00020424-0000-0000-C000-000000000046} || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{3050F5DC-98B5-11CF-BB82-00AA00BDCE0B}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{E1C37B18-9E41-4B69-976A-CD412B8FC7C9}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004
sbert,gmm,0,False,1168,path_token; source_file; kits; sdks; directory,FILE:1168,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
sbert,gmm,1,False,2190,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
sbert,gmm,2,False,3225,source_file; path_token; directory,FILE:3225,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
sbert,gmm,3,False,1011,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
sbert,gmm,4,False,167,num_token; update; source_file; parent; source; reason; usn_reason_rename_new_name; usn_reason_rename_old_name; usn_reason_close; usn_reason_basic_info_change; hex_token; mum,FILE:167,23CQFMRC File reference: 1314-7 Parent file reference: 509-4 Update source: Update reason: USN_REASON_RENAME_OLD_NAME USN_REASON_BASIC_INFO_CHANGE || 3bd2b.rbf File reference: 191318-2 Parent file reference: 197479-5 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_BASIC_INFO_CHANGE USN_REA || 766c0ffd568bbb31bf7fb6793383e24a.cab File reference: 203978-1 Parent file reference: 203977-1 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASO
sbert,gmm,5,False,102,path_token; source_reg; policies; action; reg_dword_le; num_token; path; reg_sz; vendor,REG:102,[\Policies\Defender\AllowScriptScanning\Validation\Values] (empty) || [\Policies\DeviceLock\MinDevicePasswordComplexCharacters\Default\1] (empty) || [\Policies\DeliveryOptimization\DOMinRAMAllowedToPeer\Default\4] (empty)
sbert,gmm,6,False,2076,path_token; source_file; visual; studio,FILE:2076,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Diff.pkgdef Type: file
sbert,gmm,7,False,11623,source_file; path_token,FILE:11623,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
sbert,gmm,8,False,80,num_token; update; reg_sz; path_token; source_file; parent; source; reason; png; source_reg; usn_reason_file_create; icon,FILE:47; REG:33,stack20x20.png File reference: 176868-1 Parent file reference: 176799-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}] Attributes: [REG_DWORD_LE] 1 C || NTFS:\ProgramData\Microsoft\User Account Pictures\user-32.png Type: file
sbert,gmm,9,False,717,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:717,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004
sbert,gmm,10,False,394,num_token; path_token; version; reg_sz; source_file; source_reg; hkey_local_machine; hex_token; directory; productarch; neutral; cf,FILE:214; REG:180,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{0369B4E2-45B6-11D3-B650-00C04F79498E}\TypeLib] (default): [REG_SZ] {9B085638-018E-11D3-9D8E-00C04F72 || NTFS:\ProgramData\Microsoft\VisualStudio\Packages\Android.Manifest-8.0.100.34.0.43 version=34.0.43 machinearch=x64 Type: directory || NTFS:\ProgramData\Microsoft\VisualStudio\Packages\Microsoft.VisualStudio.Connected.Auto version=17.8.34227.203\payload.vsix Type: file
sbert,gmm,11,False,131,path_token; source_file; assemblies,FILE:131,NTFS:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.5.1\System.Data.Linq.xml Type: file || NTFS:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.6.1\System.Xml.Linq.xml Type: file || NTFS:\Program Files (x86)\Reference Assemblies\Microsoft\Framework\.NETFramework\v4.6.1\System.Data.Services.xml Type: file
sbert,gmm,12,False,1426,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
sbert,gmm,13,False,487,num_token; reg_binary; ad; bf; reg_dword_le; source_reg; path_token; deriveddata; identity; oyment; dll; deployment_,REG:487,[\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE || [\DerivedData\Components\amd64_microsoft-windows-security-spp-event_31bf3856ad364e35_10.0.22621.1_none_00c3e55f2fbf47ca] S256H: [REG_BINARY] (32 bytes) c!micros || [\DerivedData\Components\x86_microsoft-windows-i..otmailapi.resources_31bf3856ad364e35_10.0.22621.1_en-us_aab561c8842aba4b] S256H: [REG_BINARY] (32 bytes) c!mic
sbert,gmm,14,False,149,reg_dword_le; num_token; path_token; source_reg; hkey_local_machine; activationtype; dllpath; threading; trustlevel; reg_sz; reg_expand_sz; systemroot,REG:149,[HKEY_LOCAL_MACHINE\Software\Microsoft\WindowsRuntime\ActivatableClassId\Windows.UI.Xaml.Controls.Maps.MapElementsLayer] ActivationType: [REG_DWORD_LE] 0 DllPat || [HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Internal.Holographic.UI.HolographicViewProperties] ActivationType:  || [HKEY_LOCAL_MACHINE\Software\Microsoft\WindowsRuntime\ActivatableClassId\Windows.UI.Xaml.Media.Matrix3DProjection] ActivationType: [REG_DWORD_LE] 0 DllPath: [RE
sbert,gmm,15,False,216,num_token; hex_token; source_evt; provider; identifier; acb; source; appxdeployment; server; strings; computer; record,EVT:216,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Compute || [10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.WindowsNo || [643 / 0x0283] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.RawImageExt
sbert,gmm,16,False,1978,path_token; source_file; directory,FILE:1978,NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@microsoft\fast-foundat || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
sbert,gmm,17,False,479,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_data_extend; usn_reason_file_create; hex_token; usn_reason_data_overwrite; usn_reason_basic_info_change,FILE:479,windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS || ebcdic File reference: 201773-1 Parent file reference: 201719-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || .signature.p7s File reference: 228381-1 Parent file reference: 222591-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASO
sbert,gmm,18,False,86,num_token; update; source_file; linq; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; xml; usn_reason_basic_info_change,FILE:86,System.Linq.iltocpdb File reference: 231836-1 Parent file reference: 222622-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN || System.Private.Xml.Linq.dll File reference: 238853-1 Parent file reference: 222011-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXT || System.Linq.Expressions.iltocpdb File reference: 226983-1 Parent file reference: 223211-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_C
sbert,gmm,19,False,467,num_token; update; source_file; parent; source; reason; usn_reason_file_create; lib; tmp; hex_token; zh; hant,FILE:467,ksuser.lib File reference: 214124-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_FILE_CREATE || 3bd3b.rbf File reference: 198952-3 Parent file reference: 197479-5 Update source: Update reason: USN_REASON_FILE_CREATE || cwchar File reference: 201798-1 Parent file reference: 201616-1 Update source: Update reason: USN_REASON_FILE_CREATE
sbert,gmm,20,False,39,num_token; unknown; scope; source_reg; wcm; version; language; neutral; processorarchitecture; publickeytoken; hex_token; versionscope,REG:39,[\wcm://Microsoft-Windows-IE-PluggableHandlersAndSecurityZones?version=11.0.22621.2506&language=neutral&processorArchitecture=wow64&publicKeyToken=31bf3856ad364 || [\wcm://Microsoft-Windows-IE-PluggableHandlersAndSecurityZones?version=11.0.22621.2506&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364 || [\wcm://Microsoft-Windows-IE-PluggableHandlersAndSecurityZones?version=11.0.22621.2506&language=neutral&processorArchitecture=wow64&publicKeyToken=31bf3856ad364
sbert,gmm,21,False,73,path_token; source_reg; hkey_current_user; settings,REG:73,[HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.Launch\PackageId\Microsoft.Windows.Apprep.ChxApp_1000.22621.1.0_neutral_neutral_cw5n1h2txyewy\ || [HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.3mf] (empty) || [HKEY_CURRENT_USER\Software\Classes\TypeLib\{082D3FEC-D0D0-4DF6-A988-053FECE7B884}\1.0\0] (empty)
sbert,gmm,22,False,1101,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; reg_binary,REG:1101,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
sbert,gmm,23,False,1031,source_reg; hkey_local_machine; path_token,REG:1031,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
sbert,gmm,24,False,28,source_webhist; url_token; num_token; url; original; http; false; identifier; count; true; synchronization; filename,WEBHIST:28,Original URL: https://r.bing.com/rp/6zg86aHGTXWfySoaJQRqV18s0QQ.br.css || http://msn.com/ (_SS) Flags: [HTTP only] = False [Persistent] = True || Original URL: https://cdn.stubdownloader.services.mozilla.com/builds/firefox-stub/en-US/win/ef5a2910edab879b9d22df3dbd331af666
sbert,gmm,25,False,863,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; sdks; kits,REG:863,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D2442D3EA6B1126D55C1E93B080DEB83] 8355AD577312A18ED1DCB2182 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94
sbert,gmm,26,False,325,source_reg; hkey_local_machine; path_token; reg_sz; hex_token,REG:325,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{06E23B8E-C45A-4A70-85FF-042566C06ED8}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C
sbert,gmm,27,False,393,num_token; source_reg; hkey_local_machine; path_token; reg_sz; reg_binary,REG:393,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ure-time-aggregator_31bf3856ad364e35_none_d5dfcccec5 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-e..ckdownwmi.resources_31bf3856ad364e35_en-us_3e146e02d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-f..type-microsoftyahei_31bf3856ad364e35_none_e011a8f8e6
sbert,gmm,28,False,104,path_token; reg_dword_le; num_token; source_reg; sequencemap; level; path; reg_sz; power; policies; smisettings; cellcore,REG:104,[\SequenceMap\c0586612-bcd2-58b9-a5a8-7293bb079736] Level: [REG_DWORD_LE] 2 Path: [REG_SZ] /SecureStart/EnableVirtualizationBasedSecurity || [\SequenceMap\84941d3b-1743-5220-96fc-aed3af9cb0bb] Level: [REG_DWORD_LE] 2 Path: [REG_SZ] /TenantDefinedTelemetry/CustomTelemetryId || [\SequenceMap\1808f500-02f6-539b-8628-8175889a6b97] Level: [REG_DWORD_LE] 2 Path: [REG_SZ] Certificates/RootCertificates
sbert,gmm,29,False,202,source_reg; driverdatabase; path_token; inf; reg_binary; num_token; netmyk; netl; netwtw; netelx; netvf; net,REG:202,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_8086&DEV_A0F0&SUBSYS_02648086] netwtw10.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_1969&DEV_1090&SUBSYS_380517AA] netl1c63x64.inf: [REG_BINARY] (4 bytes)
