representation,clustering_method,cluster_id,size,is_noise,forensic_cluster_score,top_tokens,top_sources,example_messages
doc2vec,agglomerative,24,4736,False,5,path_token; source_file; directory; sdks; studio; visual; num_token; version; tools; productarch; bootstrapper; neutral,FILE:4727; REG:8; PE:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory
word2vec,agglomerative,97,518,False,5,num_token; reg_sz; path_token; source_reg; hkey_local_machine; hex_token; serverexecutable; imecommonapi; imesinglekanjidict; nonappcontainerfailedmip; wmsclientnetmanager; clientnetmanager,REG:518,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d
word2vec,agglomerative,79,11623,False,4,source_file; path_token,FILE:11623,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
word2vec,agglomerative,71,3225,False,4,source_file; path_token; directory,FILE:3225,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
word2vec,agglomerative,88,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
word2vec,agglomerative,58,1017,False,4,path_token; source_file; kits; directory,FILE:1017,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
word2vec,agglomerative,1,688,False,4,num_token; update; path_token; source_file; source; parent; reason; usn_reason_file_create; usn_reason_data_extend; source_reg; reg_sz; hkey_local_machine,FILE:468; REG:212; EVT:7; OLECF:1,windows.applicationmodel.userdatatasks.dataprovider.2.h File reference: 209308-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_E || windows.media.audio.idl File reference: 207682-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_FILE_CREATE || Windows.Media.AppBroadcasting.AppBroadcastingContract.xml File reference: 211834-1 Parent file reference: 211833-1 Update source: Update reason: USN_REASON_DATA
word2vec,dbscan,9,2490,False,5,path_token; source_file; visual; studio; directory; num_token; arrays; tmlanguage; write; vsk,FILE:2490,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
word2vec,dbscan,14,1101,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; reg_binary,REG:1101,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
word2vec,dbscan,25,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
word2vec,dbscan,16,555,False,5,path_token; hex_token; reg_sz; sdks; source_reg; hkey_local_machine,REG:555,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
word2vec,dbscan,17,549,False,5,source_reg; hkey_local_machine; path_token; reg_sz; clsid_palmediamanager; ihnetbridgedconnection; iwininethttpinfo; ienumsearchscoperules; ienumpartnership; ibadgeupdater; ivstextscanner; idontsupporteventsubscription,REG:549,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{79EAC9D8-BAFA-11CE-8C82-00AA004BA90B}] (default): [REG_SZ] IWinInetHttpInfo
word2vec,dbscan,64,395,False,5,num_token; reg_binary; source_reg; hkey_local_machine; path_token; reg_sz,REG:395,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ure-time-aggregator_31bf3856ad364e35_none_d5dfcccec5 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-e..ckdownwmi.resources_31bf3856ad364e35_en-us_3e146e02d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-f..type-microsoftyahei_31bf3856ad364e35_none_e011a8f8e6
word2vec,dbscan,7,378,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le,REG:378,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.activities.durableinstancing_31bf3856ad364e35_none_3731dba7e5f || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_netfx4-mscordacwks_dll_b03f5f7f11d50a3a_none_841fbc34e4428b08\v!4.0.1 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\x86_netfx4-clretwrc_dll_b03f5f7f11d50a3a_none_3fb33de175678f7f\v!4.0.15912.
word2vec,dbscan,15,354,False,5,num_token; source_reg; hkey_local_machine; path_token; reg_sz,REG:354,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-i..eprovider.resources_31bf3856ad364e35_en-us_c787ca2f2
word2vec,dbscan,2,336,False,5,source_reg; hkey_local_machine; path_token; reg_sz; hex_token; feeeac; cfcd; fbcea; fcb; bdfa; acdce; aaeb,REG:336,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{06E23B8E-C45A-4A70-85FF-042566C06ED8}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C
word2vec,dbscan,82,309,False,5,source_pe; pe; dynamic; link; library; dll; import; hex_token,PE:309,PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa
word2vec,dbscan,32,272,False,5,source_reg; driverdatabase; path_token; inf; reg_binary; num_token; monitor; netmyk; netl; mdmzyxlg; netelx; nd,REG:272,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\IRENUM\NMPV88X] mdmirmdm.inf: [REG_BINARY] (4 bytes)
word2vec,dbscan,39,262,False,5,num_token; source_reg; hkey_local_machine; path_token; reg_sz; hex_token; descriptoruuid,REG:262,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{eb6dcaf0-4b83-11cf-a995-00aa006bc149}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{A65964DF-3A07-45EB-882A-DD04602016B9}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004
word2vec,dbscan,0,11623,False,4,source_file; path_token,FILE:11623,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
word2vec,dbscan,12,3225,False,4,source_file; path_token; directory,FILE:3225,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
word2vec,dbscan,10,2190,False,4,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
word2vec,dbscan,22,1727,False,4,path_token; source_file; san,FILE:1727,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
word2vec,dbscan,3,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
word2vec,dbscan,35,1031,False,4,source_reg; hkey_local_machine; path_token,REG:1031,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
word2vec,dbscan,8,905,False,4,path_token; source_file; kits,FILE:905,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\x64\DnsAPI.Lib Type: file
word2vec,dbscan,-1,7593,True,1,num_token; update; path_token; source; source_file; reg_sz; parent; reason; hex_token; source_reg; reg_dword_le; reg_binary,FILE:3733; REG:3006; EVT:731; PE:57; OLECF:27,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file || [\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE
word2vec,gmm,2,2478,False,5,path_token; source_file; visual; studio; directory; tmlanguage,FILE:2478,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
word2vec,gmm,71,1286,False,5,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_file_create; usn_reason_security_change; usn_reason_data_extend; usn_reason_file_delete; hex_token,FILE:1286,ExtensionActivityComp File reference: 192425-2 Parent file reference: 196688-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || stack20x20.png File reference: 176868-1 Parent file reference: 176799-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || style.js File reference: 176788-1 Parent file reference: 176776-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE
word2vec,gmm,15,1101,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; reg_binary,REG:1101,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
word2vec,gmm,20,1040,False,5,path_token; source_file; directory; kits; sdks; source_reg; num_token; hkey_local_machine; reg_sz; hex_token; studio; visual,FILE:805; REG:235,NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@microsoft\fast-foundat || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory
word2vec,gmm,3,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
word2vec,gmm,29,959,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_close; usn_reason_data_extend; usn_reason_basic_info_change; hex_token; xamarinmac,FILE:959,_._ File reference: 222447-1 Parent file reference: 222446-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || ebcdic File reference: 201773-1 Parent file reference: 201719-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || _._ File reference: 231490-1 Parent file reference: 231489-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE USN_REASON_CLOSE
word2vec,gmm,98,905,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_close; lib; usn_reason_data_overwrite; cpp,FILE:905,windows.applicationmodel.userdatatasks.dataprovider.2.h File reference: 209308-1 Parent file reference: 208958-1 Update source: Update reason: USN_REASON_DATA_E || ksuser.lib File reference: 214124-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_FILE_CREATE || netstandard1.3 File reference: 237613-1 Parent file reference: 224593-1 Update source: Update reason: USN_REASON_FILE_CREATE
word2vec,gmm,10,862,False,5,reg_sz; num_token; path_token; source_reg; hkey_local_machine; reg_dword_le; hex_token; dll; reg_expand_sz; display; dllpath; systemroot,REG:862,[\Power\Policy\Settings\Processor\SchemePersonality\Profile\Validation\33cc3a0d-45ee-43ca-86c4-695bfc9a313b] Description: [REG_SZ] (empty) Display: [REG_SZ] Uti || [HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\WindowsRuntime\ActivatableClassId\Windows.Services.Maps.LocalSearch.PlaceInfoHelper] ActivationType: [REG_DWO || [\Policies\Start\HideLock\Validation\Values\1] Display: [REG_SZ] Yes
word2vec,gmm,67,856,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; dll; usn_reason_basic_info_change; runtime,FILE:856,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || runtime.aot.system.runtime.handles.4.0.1.nupkg.sha512 File reference: 232730-1 Parent file reference: 223127-1 Update source: Update reason: USN_REASON_DATA_OVE || windows.media.audio.idl File reference: 207682-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_FILE_CREATE
word2vec,gmm,50,679,False,5,path_token; hex_token; reg_sz; source_reg; hkey_local_machine; sdks,REG:679,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\A700D96745990B55FB90ED84EE2C07F7] 54D2C9386FDDC2346A2A6CFAE
word2vec,gmm,82,648,False,5,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_close; lib,FILE:648,windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS || System.dll File reference: 236815-1 Parent file reference: 222011-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FI || netstandard.library.nuspec File reference: 228921-1 Parent file reference: 222001-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTE
word2vec,gmm,77,638,False,5,num_token; hex_token; reg_sz; path_token; source_reg; hkey_local_machine; update; parent; source_file; source; reason; bd,REG:541; FILE:97,"[HKEY_LOCAL_MACHINE\Software\Microsoft\Function Discovery\Categories\Provider\Microsoft.Base.Publication] 00000000: [REG_SZ] <provider type=""{681FD532-7EC2-4548 || 8f11ebdb-5b89-403d-8e8a-958216a420e2_S-1-5-21-2939114745-2192642559-1429779423-500_138.rslc File reference: 47-65 Parent file reference: 1789-1 Update source: U || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{F2BD99D6-99FA-5599-A14A-1F7A7A92E3D7}\ProxyStubClsid32] (default): [REG_SZ] {AAF322D7-795E-4485-A92F-3D3F39269ED"
word2vec,gmm,1,11623,False,4,source_file; path_token,FILE:11623,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
word2vec,gmm,19,3225,False,4,source_file; path_token; directory,FILE:3225,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
word2vec,gmm,51,2190,False,4,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
word2vec,gmm,7,1727,False,4,path_token; source_file; san,FILE:1727,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
word2vec,gmm,13,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
word2vec,gmm,17,1031,False,4,source_reg; hkey_local_machine; path_token,REG:1031,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
word2vec,gmm,0,905,False,4,path_token; source_file; kits,FILE:905,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\x64\DnsAPI.Lib Type: file
word2vec,gmm,91,747,False,4,path_token; num_token; source_file; source_reg; update; reg_binary; hkey_local_machine; source; parent; reason; tools; dll,FILE:469; REG:273; AMCACHE:3; EVT:2,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-cloudstore.resources_31bf3856ad364e35_en-us_cedfa1b || NTFS:\Program Files\IIS Express\ko-KR\appobj.dll.mui Type: file || NTFS:\Program Files\Common Files\microsoft shared\ink\el-GR\tipresx.dll.mui Type: file
